onset	duration	trial_type	value	sample	StimulusPresentation
28.477	0.001	resp	3	28477	PsychophysicsToolbox
28.482	0.001	resp	3	28482	PsychophysicsToolbox
28.487	0.001	resp	3	28487	PsychophysicsToolbox
28.492	0.001	resp	3	28492	PsychophysicsToolbox
28.952	0.001	stim_on	4	28952	PsychophysicsToolbox
29.836	0.001	resp	3	29836	PsychophysicsToolbox
29.843	0.001	resp	3	29843	PsychophysicsToolbox
29.848	0.001	resp	3	29848	PsychophysicsToolbox
29.853	0.001	resp	3	29853	PsychophysicsToolbox
29.858	0.001	resp	3	29858	PsychophysicsToolbox
29.863	0.001	resp	3	29863	PsychophysicsToolbox
29.868	0.001	resp	3	29868	PsychophysicsToolbox
29.873	0.001	resp	3	29873	PsychophysicsToolbox
29.878	0.001	resp	3	29878	PsychophysicsToolbox
29.883	0.001	resp	3	29883	PsychophysicsToolbox
29.893	0.001	resp	3	29893	PsychophysicsToolbox
29.898	0.001	resp	3	29898	PsychophysicsToolbox
29.904	0.001	resp	3	29904	PsychophysicsToolbox
29.909	0.001	resp	3	29909	PsychophysicsToolbox
29.914	0.001	resp	3	29914	PsychophysicsToolbox
29.919	0.001	resp	3	29919	PsychophysicsToolbox
29.924	0.001	resp	3	29924	PsychophysicsToolbox
29.929	0.001	resp	3	29929	PsychophysicsToolbox
29.934	0.001	resp	3	29934	PsychophysicsToolbox
29.944	0.001	resp	3	29944	PsychophysicsToolbox
29.949	0.001	resp	3	29949	PsychophysicsToolbox
29.954	0.001	resp	3	29954	PsychophysicsToolbox
29.959	0.001	resp	3	29959	PsychophysicsToolbox
29.964	0.001	resp	3	29964	PsychophysicsToolbox
30.421	0.001	stim_on	4	30421	PsychophysicsToolbox
31.324	0.001	resp	3	31324	PsychophysicsToolbox
31.331	0.001	resp	3	31331	PsychophysicsToolbox
31.336	0.001	resp	3	31336	PsychophysicsToolbox
31.341	0.001	resp	3	31341	PsychophysicsToolbox
31.346	0.001	resp	3	31346	PsychophysicsToolbox
31.351	0.001	resp	3	31351	PsychophysicsToolbox
31.356	0.001	resp	3	31356	PsychophysicsToolbox
31.361	0.001	resp	3	31361	PsychophysicsToolbox
31.366	0.001	resp	3	31366	PsychophysicsToolbox
31.371	0.001	resp	3	31371	PsychophysicsToolbox
31.381	0.001	resp	3	31381	PsychophysicsToolbox
31.386	0.001	resp	3	31386	PsychophysicsToolbox
31.391	0.001	resp	3	31391	PsychophysicsToolbox
31.396	0.001	resp	3	31396	PsychophysicsToolbox
31.401	0.001	resp	3	31401	PsychophysicsToolbox
31.407	0.001	resp	3	31407	PsychophysicsToolbox
31.412	0.001	resp	3	31412	PsychophysicsToolbox
31.417	0.001	resp	3	31417	PsychophysicsToolbox
31.422	0.001	resp	3	31422	PsychophysicsToolbox
31.432	0.001	resp	3	31432	PsychophysicsToolbox
31.437	0.001	resp	3	31437	PsychophysicsToolbox
31.442	0.001	resp	3	31442	PsychophysicsToolbox
31.447	0.001	resp	3	31447	PsychophysicsToolbox
31.452	0.001	resp	3	31452	PsychophysicsToolbox
31.457	0.001	resp	3	31457	PsychophysicsToolbox
31.462	0.001	resp	3	31462	PsychophysicsToolbox
31.974	0.001	stim_on	4	31974	PsychophysicsToolbox
33.029	0.001	resp	3	33029	PsychophysicsToolbox
33.036	0.001	resp	3	33036	PsychophysicsToolbox
33.041	0.001	resp	3	33041	PsychophysicsToolbox
33.046	0.001	resp	3	33046	PsychophysicsToolbox
33.051	0.001	resp	3	33051	PsychophysicsToolbox
33.056	0.001	resp	3	33056	PsychophysicsToolbox
33.061	0.001	resp	3	33061	PsychophysicsToolbox
33.066	0.001	resp	3	33066	PsychophysicsToolbox
33.071	0.001	resp	3	33071	PsychophysicsToolbox
33.076	0.001	resp	3	33076	PsychophysicsToolbox
33.086	0.001	resp	3	33086	PsychophysicsToolbox
33.091	0.001	resp	3	33091	PsychophysicsToolbox
33.096	0.001	resp	3	33096	PsychophysicsToolbox
33.101	0.001	resp	3	33101	PsychophysicsToolbox
33.106	0.001	resp	3	33106	PsychophysicsToolbox
33.112	0.001	resp	3	33112	PsychophysicsToolbox
33.117	0.001	resp	3	33117	PsychophysicsToolbox
33.122	0.001	resp	3	33122	PsychophysicsToolbox
33.127	0.001	resp	3	33127	PsychophysicsToolbox
33.137	0.001	resp	3	33137	PsychophysicsToolbox
33.142	0.001	resp	3	33142	PsychophysicsToolbox
33.147	0.001	resp	3	33147	PsychophysicsToolbox
33.152	0.001	resp	3	33152	PsychophysicsToolbox
33.293	0.001	stim_on	4	33293	PsychophysicsToolbox
34.344	0.001	resp	3	34344	PsychophysicsToolbox
34.35	0.001	resp	3	34350	PsychophysicsToolbox
34.355	0.001	resp	3	34355	PsychophysicsToolbox
34.361	0.001	resp	3	34361	PsychophysicsToolbox
34.366	0.001	resp	3	34366	PsychophysicsToolbox
34.371	0.001	resp	3	34371	PsychophysicsToolbox
34.376	0.001	resp	3	34376	PsychophysicsToolbox
34.381	0.001	resp	3	34381	PsychophysicsToolbox
34.386	0.001	resp	3	34386	PsychophysicsToolbox
34.391	0.001	resp	3	34391	PsychophysicsToolbox
34.401	0.001	resp	3	34401	PsychophysicsToolbox
34.406	0.001	resp	3	34406	PsychophysicsToolbox
34.411	0.001	resp	3	34411	PsychophysicsToolbox
34.416	0.001	resp	3	34416	PsychophysicsToolbox
34.421	0.001	resp	3	34421	PsychophysicsToolbox
34.426	0.001	resp	3	34426	PsychophysicsToolbox
34.431	0.001	resp	3	34431	PsychophysicsToolbox
34.436	0.001	resp	3	34436	PsychophysicsToolbox
34.441	0.001	resp	3	34441	PsychophysicsToolbox
34.446	0.001	resp	3	34446	PsychophysicsToolbox
34.456	0.001	resp	3	34456	PsychophysicsToolbox
34.461	0.001	resp	3	34461	PsychophysicsToolbox
34.466	0.001	resp	3	34466	PsychophysicsToolbox
34.471	0.001	resp	3	34471	PsychophysicsToolbox
34.476	0.001	resp	3	34476	PsychophysicsToolbox
34.481	0.001	resp	3	34481	PsychophysicsToolbox
34.486	0.001	resp	3	34486	PsychophysicsToolbox
34.491	0.001	resp	3	34491	PsychophysicsToolbox
34.496	0.001	resp	3	34496	PsychophysicsToolbox
34.501	0.001	resp	3	34501	PsychophysicsToolbox
34.512	0.001	resp	3	34512	PsychophysicsToolbox
34.517	0.001	resp	3	34517	PsychophysicsToolbox
34.729	0.001	stim_on	4	34729	PsychophysicsToolbox
35.667	0.001	resp	3	35667	PsychophysicsToolbox
35.674	0.001	resp	3	35674	PsychophysicsToolbox
35.679	0.001	resp	3	35679	PsychophysicsToolbox
35.684	0.001	resp	3	35684	PsychophysicsToolbox
35.689	0.001	resp	3	35689	PsychophysicsToolbox
35.694	0.001	resp	3	35694	PsychophysicsToolbox
35.699	0.001	resp	3	35699	PsychophysicsToolbox
35.704	0.001	resp	3	35704	PsychophysicsToolbox
35.709	0.001	resp	3	35709	PsychophysicsToolbox
35.714	0.001	resp	3	35714	PsychophysicsToolbox
35.724	0.001	resp	3	35724	PsychophysicsToolbox
35.729	0.001	resp	3	35729	PsychophysicsToolbox
35.734	0.001	resp	3	35734	PsychophysicsToolbox
35.739	0.001	resp	3	35739	PsychophysicsToolbox
35.744	0.001	resp	3	35744	PsychophysicsToolbox
35.749	0.001	resp	3	35749	PsychophysicsToolbox
35.754	0.001	resp	3	35754	PsychophysicsToolbox
35.759	0.001	resp	3	35759	PsychophysicsToolbox
35.764	0.001	resp	3	35764	PsychophysicsToolbox
35.775	0.001	resp	3	35775	PsychophysicsToolbox
35.78	0.001	resp	3	35780	PsychophysicsToolbox
36.315	0.001	stim_on	4	36315	PsychophysicsToolbox
37.16	0.001	resp	3	37160	PsychophysicsToolbox
37.167	0.001	resp	3	37167	PsychophysicsToolbox
37.172	0.001	resp	3	37172	PsychophysicsToolbox
37.177	0.001	resp	3	37177	PsychophysicsToolbox
37.182	0.001	resp	3	37182	PsychophysicsToolbox
37.187	0.001	resp	3	37187	PsychophysicsToolbox
37.192	0.001	resp	3	37192	PsychophysicsToolbox
37.197	0.001	resp	3	37197	PsychophysicsToolbox
37.202	0.001	resp	3	37202	PsychophysicsToolbox
37.207	0.001	resp	3	37207	PsychophysicsToolbox
37.217	0.001	resp	3	37217	PsychophysicsToolbox
37.222	0.001	resp	3	37222	PsychophysicsToolbox
37.227	0.001	resp	3	37227	PsychophysicsToolbox
37.232	0.001	resp	3	37232	PsychophysicsToolbox
37.237	0.001	resp	3	37237	PsychophysicsToolbox
37.242	0.001	resp	3	37242	PsychophysicsToolbox
37.247	0.001	resp	3	37247	PsychophysicsToolbox
37.252	0.001	resp	3	37252	PsychophysicsToolbox
37.257	0.001	resp	3	37257	PsychophysicsToolbox
37.268	0.001	resp	3	37268	PsychophysicsToolbox
37.273	0.001	resp	3	37273	PsychophysicsToolbox
37.278	0.001	resp	3	37278	PsychophysicsToolbox
37.283	0.001	resp	3	37283	PsychophysicsToolbox
37.288	0.001	resp	3	37288	PsychophysicsToolbox
37.293	0.001	resp	3	37293	PsychophysicsToolbox
37.298	0.001	resp	3	37298	PsychophysicsToolbox
37.303	0.001	resp	3	37303	PsychophysicsToolbox
37.308	0.001	resp	3	37308	PsychophysicsToolbox
37.985	0.001	stim_on	4	37985	PsychophysicsToolbox
39.061	0.001	resp	3	39061	PsychophysicsToolbox
39.067	0.001	resp	3	39067	PsychophysicsToolbox
39.072	0.001	resp	3	39072	PsychophysicsToolbox
39.077	0.001	resp	3	39077	PsychophysicsToolbox
39.082	0.001	resp	3	39082	PsychophysicsToolbox
39.087	0.001	resp	3	39087	PsychophysicsToolbox
39.092	0.001	resp	3	39092	PsychophysicsToolbox
39.097	0.001	resp	3	39097	PsychophysicsToolbox
39.103	0.001	resp	3	39103	PsychophysicsToolbox
39.108	0.001	resp	3	39108	PsychophysicsToolbox
39.118	0.001	resp	3	39118	PsychophysicsToolbox
39.123	0.001	resp	3	39123	PsychophysicsToolbox
39.128	0.001	resp	3	39128	PsychophysicsToolbox
39.133	0.001	resp	3	39133	PsychophysicsToolbox
39.138	0.001	resp	3	39138	PsychophysicsToolbox
39.143	0.001	resp	3	39143	PsychophysicsToolbox
39.148	0.001	resp	3	39148	PsychophysicsToolbox
39.153	0.001	resp	3	39153	PsychophysicsToolbox
39.158	0.001	resp	3	39158	PsychophysicsToolbox
39.163	0.001	resp	3	39163	PsychophysicsToolbox
39.173	0.001	resp	3	39173	PsychophysicsToolbox
39.178	0.001	resp	3	39178	PsychophysicsToolbox
39.183	0.001	resp	3	39183	PsychophysicsToolbox
39.188	0.001	resp	3	39188	PsychophysicsToolbox
39.421	0.001	stim_on	4	39421	PsychophysicsToolbox
40.417	0.001	resp	3	40417	PsychophysicsToolbox
40.424	0.001	resp	3	40424	PsychophysicsToolbox
40.429	0.001	resp	3	40429	PsychophysicsToolbox
40.434	0.001	resp	3	40434	PsychophysicsToolbox
40.439	0.001	resp	3	40439	PsychophysicsToolbox
40.444	0.001	resp	3	40444	PsychophysicsToolbox
40.449	0.001	resp	3	40449	PsychophysicsToolbox
40.454	0.001	resp	3	40454	PsychophysicsToolbox
40.459	0.001	resp	3	40459	PsychophysicsToolbox
40.464	0.001	resp	3	40464	PsychophysicsToolbox
40.474	0.001	resp	3	40474	PsychophysicsToolbox
40.479	0.001	resp	3	40479	PsychophysicsToolbox
40.484	0.001	resp	3	40484	PsychophysicsToolbox
40.489	0.001	resp	3	40489	PsychophysicsToolbox
40.494	0.001	resp	3	40494	PsychophysicsToolbox
40.499	0.001	resp	3	40499	PsychophysicsToolbox
40.504	0.001	resp	3	40504	PsychophysicsToolbox
40.509	0.001	resp	3	40509	PsychophysicsToolbox
40.514	0.001	resp	3	40514	PsychophysicsToolbox
40.519	0.001	resp	3	40519	PsychophysicsToolbox
40.53	0.001	resp	3	40530	PsychophysicsToolbox
40.535	0.001	resp	3	40535	PsychophysicsToolbox
40.54	0.001	resp	3	40540	PsychophysicsToolbox
40.545	0.001	resp	3	40545	PsychophysicsToolbox
40.55	0.001	resp	3	40550	PsychophysicsToolbox
41.091	0.001	stim_on	4	41091	PsychophysicsToolbox
41.907	0.001	resp	3	41907	PsychophysicsToolbox
41.914	0.001	resp	3	41914	PsychophysicsToolbox
41.919	0.001	resp	3	41919	PsychophysicsToolbox
41.924	0.001	resp	3	41924	PsychophysicsToolbox
41.929	0.001	resp	3	41929	PsychophysicsToolbox
41.934	0.001	resp	3	41934	PsychophysicsToolbox
41.939	0.001	resp	3	41939	PsychophysicsToolbox
41.944	0.001	resp	3	41944	PsychophysicsToolbox
41.95	0.001	resp	3	41950	PsychophysicsToolbox
41.955	0.001	resp	3	41955	PsychophysicsToolbox
41.965	0.001	resp	3	41965	PsychophysicsToolbox
41.97	0.001	resp	3	41970	PsychophysicsToolbox
41.975	0.001	resp	3	41975	PsychophysicsToolbox
41.98	0.001	resp	3	41980	PsychophysicsToolbox
41.985	0.001	resp	3	41985	PsychophysicsToolbox
41.99	0.001	resp	3	41990	PsychophysicsToolbox
41.995	0.001	resp	3	41995	PsychophysicsToolbox
42.0	0.001	resp	3	42000	PsychophysicsToolbox
42.005	0.001	resp	3	42005	PsychophysicsToolbox
42.01	0.001	resp	3	42010	PsychophysicsToolbox
42.02	0.001	resp	3	42020	PsychophysicsToolbox
42.025	0.001	resp	3	42025	PsychophysicsToolbox
42.03	0.001	resp	3	42030	PsychophysicsToolbox
42.035	0.001	resp	3	42035	PsychophysicsToolbox
42.04	0.001	resp	3	42040	PsychophysicsToolbox
42.045	0.001	resp	3	42045	PsychophysicsToolbox
42.05	0.001	resp	3	42050	PsychophysicsToolbox
42.055	0.001	resp	3	42055	PsychophysicsToolbox
42.06	0.001	resp	3	42060	PsychophysicsToolbox
42.065	0.001	resp	3	42065	PsychophysicsToolbox
42.627	0.001	stim_on	4	42627	PsychophysicsToolbox
43.479	0.001	resp	3	43479	PsychophysicsToolbox
43.486	0.001	resp	3	43486	PsychophysicsToolbox
43.491	0.001	resp	3	43491	PsychophysicsToolbox
43.496	0.001	resp	3	43496	PsychophysicsToolbox
43.501	0.001	resp	3	43501	PsychophysicsToolbox
43.506	0.001	resp	3	43506	PsychophysicsToolbox
43.511	0.001	resp	3	43511	PsychophysicsToolbox
43.516	0.001	resp	3	43516	PsychophysicsToolbox
43.521	0.001	resp	3	43521	PsychophysicsToolbox
43.526	0.001	resp	3	43526	PsychophysicsToolbox
43.536	0.001	resp	3	43536	PsychophysicsToolbox
43.541	0.001	resp	3	43541	PsychophysicsToolbox
43.546	0.001	resp	3	43546	PsychophysicsToolbox
43.551	0.001	resp	3	43551	PsychophysicsToolbox
43.556	0.001	resp	3	43556	PsychophysicsToolbox
43.561	0.001	resp	3	43561	PsychophysicsToolbox
43.566	0.001	resp	3	43566	PsychophysicsToolbox
43.572	0.001	resp	3	43572	PsychophysicsToolbox
43.577	0.001	resp	3	43577	PsychophysicsToolbox
43.587	0.001	resp	3	43587	PsychophysicsToolbox
43.592	0.001	resp	3	43592	PsychophysicsToolbox
43.597	0.001	resp	3	43597	PsychophysicsToolbox
43.602	0.001	resp	3	43602	PsychophysicsToolbox
43.607	0.001	resp	3	43607	PsychophysicsToolbox
43.612	0.001	resp	3	43612	PsychophysicsToolbox
44.063	0.001	stim_on	4	44063	PsychophysicsToolbox
44.93	0.001	resp	3	44930	PsychophysicsToolbox
44.937	0.001	resp	3	44937	PsychophysicsToolbox
44.942	0.001	resp	3	44942	PsychophysicsToolbox
44.947	0.001	resp	3	44947	PsychophysicsToolbox
44.952	0.001	resp	3	44952	PsychophysicsToolbox
44.957	0.001	resp	3	44957	PsychophysicsToolbox
44.962	0.001	resp	3	44962	PsychophysicsToolbox
44.967	0.001	resp	3	44967	PsychophysicsToolbox
44.972	0.001	resp	3	44972	PsychophysicsToolbox
44.978	0.001	resp	3	44978	PsychophysicsToolbox
44.988	0.001	resp	3	44988	PsychophysicsToolbox
44.993	0.001	resp	3	44993	PsychophysicsToolbox
44.998	0.001	resp	3	44998	PsychophysicsToolbox
45.003	0.001	resp	3	45003	PsychophysicsToolbox
45.008	0.001	resp	3	45008	PsychophysicsToolbox
45.013	0.001	resp	3	45013	PsychophysicsToolbox
45.018	0.001	resp	3	45018	PsychophysicsToolbox
45.023	0.001	resp	3	45023	PsychophysicsToolbox
45.028	0.001	resp	3	45028	PsychophysicsToolbox
45.033	0.001	resp	3	45033	PsychophysicsToolbox
45.043	0.001	resp	3	45043	PsychophysicsToolbox
45.048	0.001	resp	3	45048	PsychophysicsToolbox
45.053	0.001	resp	3	45053	PsychophysicsToolbox
45.058	0.001	resp	3	45058	PsychophysicsToolbox
45.063	0.001	resp	3	45063	PsychophysicsToolbox
45.382	0.001	stim_on	4	45382	PsychophysicsToolbox
46.278	0.001	resp	3	46278	PsychophysicsToolbox
46.285	0.001	resp	3	46285	PsychophysicsToolbox
46.29	0.001	resp	3	46290	PsychophysicsToolbox
46.295	0.001	resp	3	46295	PsychophysicsToolbox
46.3	0.001	resp	3	46300	PsychophysicsToolbox
46.305	0.001	resp	3	46305	PsychophysicsToolbox
46.31	0.001	resp	3	46310	PsychophysicsToolbox
46.315	0.001	resp	3	46315	PsychophysicsToolbox
46.32	0.001	resp	3	46320	PsychophysicsToolbox
46.325	0.001	resp	3	46325	PsychophysicsToolbox
46.336	0.001	resp	3	46336	PsychophysicsToolbox
46.341	0.001	resp	3	46341	PsychophysicsToolbox
46.346	0.001	resp	3	46346	PsychophysicsToolbox
46.351	0.001	resp	3	46351	PsychophysicsToolbox
46.356	0.001	resp	3	46356	PsychophysicsToolbox
46.361	0.001	resp	3	46361	PsychophysicsToolbox
46.366	0.001	resp	3	46366	PsychophysicsToolbox
46.371	0.001	resp	3	46371	PsychophysicsToolbox
46.376	0.001	resp	3	46376	PsychophysicsToolbox
46.386	0.001	resp	3	46386	PsychophysicsToolbox
46.391	0.001	resp	3	46391	PsychophysicsToolbox
46.396	0.001	resp	3	46396	PsychophysicsToolbox
46.401	0.001	resp	3	46401	PsychophysicsToolbox
46.768	0.001	stim_on	4	46768	PsychophysicsToolbox
47.57	0.001	resp	3	47570	PsychophysicsToolbox
47.577	0.001	resp	3	47577	PsychophysicsToolbox
47.582	0.001	resp	3	47582	PsychophysicsToolbox
47.587	0.001	resp	3	47587	PsychophysicsToolbox
47.592	0.001	resp	3	47592	PsychophysicsToolbox
47.597	0.001	resp	3	47597	PsychophysicsToolbox
47.602	0.001	resp	3	47602	PsychophysicsToolbox
47.607	0.001	resp	3	47607	PsychophysicsToolbox
47.612	0.001	resp	3	47612	PsychophysicsToolbox
47.617	0.001	resp	3	47617	PsychophysicsToolbox
47.627	0.001	resp	3	47627	PsychophysicsToolbox
47.632	0.001	resp	3	47632	PsychophysicsToolbox
47.637	0.001	resp	3	47637	PsychophysicsToolbox
47.643	0.001	resp	3	47643	PsychophysicsToolbox
47.648	0.001	resp	3	47648	PsychophysicsToolbox
47.653	0.001	resp	3	47653	PsychophysicsToolbox
47.658	0.001	resp	3	47658	PsychophysicsToolbox
47.663	0.001	resp	3	47663	PsychophysicsToolbox
47.668	0.001	resp	3	47668	PsychophysicsToolbox
47.678	0.001	resp	3	47678	PsychophysicsToolbox
47.683	0.001	resp	3	47683	PsychophysicsToolbox
47.688	0.001	resp	3	47688	PsychophysicsToolbox
47.693	0.001	resp	3	47693	PsychophysicsToolbox
47.698	0.001	resp	3	47698	PsychophysicsToolbox
47.703	0.001	resp	3	47703	PsychophysicsToolbox
47.708	0.001	resp	3	47708	PsychophysicsToolbox
47.713	0.001	resp	3	47713	PsychophysicsToolbox
47.718	0.001	resp	3	47718	PsychophysicsToolbox
47.723	0.001	resp	3	47723	PsychophysicsToolbox
47.733	0.001	resp	3	47733	PsychophysicsToolbox
47.738	0.001	resp	3	47738	PsychophysicsToolbox
47.743	0.001	resp	3	47743	PsychophysicsToolbox
48.354	0.001	stim_on	4	48354	PsychophysicsToolbox
49.209	0.001	resp	3	49209	PsychophysicsToolbox
49.216	0.001	resp	3	49216	PsychophysicsToolbox
49.221	0.001	resp	3	49221	PsychophysicsToolbox
49.226	0.001	resp	3	49226	PsychophysicsToolbox
49.231	0.001	resp	3	49231	PsychophysicsToolbox
49.236	0.001	resp	3	49236	PsychophysicsToolbox
49.241	0.001	resp	3	49241	PsychophysicsToolbox
49.246	0.001	resp	3	49246	PsychophysicsToolbox
49.251	0.001	resp	3	49251	PsychophysicsToolbox
49.256	0.001	resp	3	49256	PsychophysicsToolbox
49.266	0.001	resp	3	49266	PsychophysicsToolbox
49.271	0.001	resp	3	49271	PsychophysicsToolbox
49.276	0.001	resp	3	49276	PsychophysicsToolbox
49.281	0.001	resp	3	49281	PsychophysicsToolbox
49.286	0.001	resp	3	49286	PsychophysicsToolbox
49.291	0.001	resp	3	49291	PsychophysicsToolbox
49.297	0.001	resp	3	49297	PsychophysicsToolbox
49.302	0.001	resp	3	49302	PsychophysicsToolbox
49.307	0.001	resp	3	49307	PsychophysicsToolbox
49.317	0.001	resp	3	49317	PsychophysicsToolbox
49.322	0.001	resp	3	49322	PsychophysicsToolbox
49.327	0.001	resp	3	49327	PsychophysicsToolbox
49.332	0.001	resp	3	49332	PsychophysicsToolbox
49.337	0.001	resp	3	49337	PsychophysicsToolbox
49.342	0.001	resp	3	49342	PsychophysicsToolbox
49.347	0.001	resp	3	49347	PsychophysicsToolbox
49.352	0.001	resp	3	49352	PsychophysicsToolbox
49.357	0.001	resp	3	49357	PsychophysicsToolbox
49.723	0.001	stim_on	4	49723	PsychophysicsToolbox
50.666	0.001	resp	3	50666	PsychophysicsToolbox
50.673	0.001	resp	3	50673	PsychophysicsToolbox
50.678	0.001	resp	3	50678	PsychophysicsToolbox
50.683	0.001	resp	3	50683	PsychophysicsToolbox
50.688	0.001	resp	3	50688	PsychophysicsToolbox
50.693	0.001	resp	3	50693	PsychophysicsToolbox
50.698	0.001	resp	3	50698	PsychophysicsToolbox
50.703	0.001	resp	3	50703	PsychophysicsToolbox
50.708	0.001	resp	3	50708	PsychophysicsToolbox
50.713	0.001	resp	3	50713	PsychophysicsToolbox
50.723	0.001	resp	3	50723	PsychophysicsToolbox
50.728	0.001	resp	3	50728	PsychophysicsToolbox
50.733	0.001	resp	3	50733	PsychophysicsToolbox
50.738	0.001	resp	3	50738	PsychophysicsToolbox
50.743	0.001	resp	3	50743	PsychophysicsToolbox
50.749	0.001	resp	3	50749	PsychophysicsToolbox
50.754	0.001	resp	3	50754	PsychophysicsToolbox
50.759	0.001	resp	3	50759	PsychophysicsToolbox
50.764	0.001	resp	3	50764	PsychophysicsToolbox
50.774	0.001	resp	3	50774	PsychophysicsToolbox
51.243	0.001	stim_on	4	51243	PsychophysicsToolbox
52.12	0.001	resp	3	52120	PsychophysicsToolbox
52.127	0.001	resp	3	52127	PsychophysicsToolbox
52.132	0.001	resp	3	52132	PsychophysicsToolbox
52.137	0.001	resp	3	52137	PsychophysicsToolbox
52.142	0.001	resp	3	52142	PsychophysicsToolbox
52.147	0.001	resp	3	52147	PsychophysicsToolbox
52.152	0.001	resp	3	52152	PsychophysicsToolbox
52.157	0.001	resp	3	52157	PsychophysicsToolbox
52.162	0.001	resp	3	52162	PsychophysicsToolbox
52.167	0.001	resp	3	52167	PsychophysicsToolbox
52.177	0.001	resp	3	52177	PsychophysicsToolbox
52.182	0.001	resp	3	52182	PsychophysicsToolbox
52.187	0.001	resp	3	52187	PsychophysicsToolbox
52.192	0.001	resp	3	52192	PsychophysicsToolbox
52.197	0.001	resp	3	52197	PsychophysicsToolbox
52.202	0.001	resp	3	52202	PsychophysicsToolbox
52.207	0.001	resp	3	52207	PsychophysicsToolbox
52.212	0.001	resp	3	52212	PsychophysicsToolbox
52.217	0.001	resp	3	52217	PsychophysicsToolbox
52.222	0.001	resp	3	52222	PsychophysicsToolbox
52.232	0.001	resp	3	52232	PsychophysicsToolbox
52.237	0.001	resp	3	52237	PsychophysicsToolbox
52.242	0.001	resp	3	52242	PsychophysicsToolbox
52.248	0.001	resp	3	52248	PsychophysicsToolbox
52.253	0.001	resp	3	52253	PsychophysicsToolbox
52.679	0.001	stim_on	4	52679	PsychophysicsToolbox
53.569	0.001	resp	3	53569	PsychophysicsToolbox
53.575	0.001	resp	3	53575	PsychophysicsToolbox
53.58	0.001	resp	3	53580	PsychophysicsToolbox
53.585	0.001	resp	3	53585	PsychophysicsToolbox
53.59	0.001	resp	3	53590	PsychophysicsToolbox
53.595	0.001	resp	3	53595	PsychophysicsToolbox
53.6	0.001	resp	3	53600	PsychophysicsToolbox
53.606	0.001	resp	3	53606	PsychophysicsToolbox
53.611	0.001	resp	3	53611	PsychophysicsToolbox
53.616	0.001	resp	3	53616	PsychophysicsToolbox
53.626	0.001	resp	3	53626	PsychophysicsToolbox
53.631	0.001	resp	3	53631	PsychophysicsToolbox
53.636	0.001	resp	3	53636	PsychophysicsToolbox
53.641	0.001	resp	3	53641	PsychophysicsToolbox
53.646	0.001	resp	3	53646	PsychophysicsToolbox
53.651	0.001	resp	3	53651	PsychophysicsToolbox
53.656	0.001	resp	3	53656	PsychophysicsToolbox
53.661	0.001	resp	3	53661	PsychophysicsToolbox
53.666	0.001	resp	3	53666	PsychophysicsToolbox
53.671	0.001	resp	3	53671	PsychophysicsToolbox
53.681	0.001	resp	3	53681	PsychophysicsToolbox
53.686	0.001	resp	3	53686	PsychophysicsToolbox
53.691	0.001	resp	3	53691	PsychophysicsToolbox
53.696	0.001	resp	3	53696	PsychophysicsToolbox
53.998	0.001	stim_on	4	53998	PsychophysicsToolbox
54.989	0.001	resp	3	54989	PsychophysicsToolbox
54.996	0.001	resp	3	54996	PsychophysicsToolbox
55.001	0.001	resp	3	55001	PsychophysicsToolbox
55.006	0.001	resp	3	55006	PsychophysicsToolbox
55.011	0.001	resp	3	55011	PsychophysicsToolbox
55.016	0.001	resp	3	55016	PsychophysicsToolbox
55.021	0.001	resp	3	55021	PsychophysicsToolbox
55.026	0.001	resp	3	55026	PsychophysicsToolbox
55.031	0.001	resp	3	55031	PsychophysicsToolbox
55.036	0.001	resp	3	55036	PsychophysicsToolbox
55.046	0.001	resp	3	55046	PsychophysicsToolbox
55.051	0.001	resp	3	55051	PsychophysicsToolbox
55.056	0.001	resp	3	55056	PsychophysicsToolbox
55.061	0.001	resp	3	55061	PsychophysicsToolbox
55.066	0.001	resp	3	55066	PsychophysicsToolbox
55.071	0.001	resp	3	55071	PsychophysicsToolbox
55.076	0.001	resp	3	55076	PsychophysicsToolbox
55.081	0.001	resp	3	55081	PsychophysicsToolbox
55.086	0.001	resp	3	55086	PsychophysicsToolbox
55.091	0.001	resp	3	55091	PsychophysicsToolbox
55.101	0.001	resp	3	55101	PsychophysicsToolbox
55.106	0.001	resp	3	55106	PsychophysicsToolbox
55.112	0.001	resp	3	55112	PsychophysicsToolbox
55.117	0.001	resp	3	55117	PsychophysicsToolbox
55.122	0.001	resp	3	55122	PsychophysicsToolbox
55.127	0.001	resp	3	55127	PsychophysicsToolbox
55.132	0.001	resp	3	55132	PsychophysicsToolbox
55.137	0.001	resp	3	55137	PsychophysicsToolbox
55.701	0.001	stim_on	4	55701	PsychophysicsToolbox
56.572	0.001	resp	3	56572	PsychophysicsToolbox
56.578	0.001	resp	3	56578	PsychophysicsToolbox
56.583	0.001	resp	3	56583	PsychophysicsToolbox
56.588	0.001	resp	3	56588	PsychophysicsToolbox
56.593	0.001	resp	3	56593	PsychophysicsToolbox
56.598	0.001	resp	3	56598	PsychophysicsToolbox
56.603	0.001	resp	3	56603	PsychophysicsToolbox
56.609	0.001	resp	3	56609	PsychophysicsToolbox
56.614	0.001	resp	3	56614	PsychophysicsToolbox
56.619	0.001	resp	3	56619	PsychophysicsToolbox
56.629	0.001	resp	3	56629	PsychophysicsToolbox
